timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1714026995891,3092,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9873,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8532,8532,http://127.0.0.1:9999/changePrice,0,0,3092
1714026995570,3415,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8172,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8531,8531,http://127.0.0.1:9999/changePrice,0,0,3415
1714026995814,3171,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6691,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8531,8531,http://127.0.0.1:9999/changePrice,0,0,3171
1714026995914,3070,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9803,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8529,8529,http://127.0.0.1:9999/changePrice,0,0,3070
1714026995573,3412,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8348,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8529,8529,http://127.0.0.1:9999/changePrice,0,0,3412
1714026995852,3133,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6539,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8526,8526,http://127.0.0.1:9999/changePrice,0,0,3133
1714026977836,21150,HTTP请求,200,,updatePrice 1-1538,text,true,,224,130,8525,8525,http://127.0.0.1:9999/changePrice,21150,0,966
1714026995902,3082,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9543,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8525,8525,http://127.0.0.1:9999/changePrice,0,0,3082
1714026995892,3092,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9854,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8524,8524,http://127.0.0.1:9999/changePrice,0,0,3092
1714026995795,3191,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7536,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8523,8523,http://127.0.0.1:9999/changePrice,0,0,3191
1714026995866,3119,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9936,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8523,8523,http://127.0.0.1:9999/changePrice,0,0,3119
1714026995915,3069,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8432,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8521,8521,http://127.0.0.1:9999/changePrice,0,0,3069
1714026995876,3110,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9672,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8519,8519,http://127.0.0.1:9999/changePrice,0,0,3110
1714026995819,3166,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6919,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8518,8518,http://127.0.0.1:9999/changePrice,0,0,3166
1714026995567,3420,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8216,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8517,8517,http://127.0.0.1:9999/changePrice,0,0,3420
1714026995898,3091,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9463,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8516,8516,http://127.0.0.1:9999/changePrice,0,0,3091
1714026995800,3191,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7860,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8515,8515,http://127.0.0.1:9999/changePrice,0,0,3191
1714026995855,3134,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6530,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8515,8515,http://127.0.0.1:9999/changePrice,0,0,3134
1714026995792,3198,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7458,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8514,8514,http://127.0.0.1:9999/changePrice,0,0,3198
1714026995812,3179,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6418,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8514,8514,http://127.0.0.1:9999/changePrice,0,0,3179
1714026995581,3411,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7466,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8513,8513,http://127.0.0.1:9999/changePrice,0,0,3411
1714026995795,3197,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7347,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8512,8512,http://127.0.0.1:9999/changePrice,0,0,3197
1714026995817,3175,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6844,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8510,8510,http://127.0.0.1:9999/changePrice,0,0,3175
1714026995850,3143,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6785,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8508,8508,http://127.0.0.1:9999/changePrice,0,0,3143
1714026995863,3129,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8019,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8508,8508,http://127.0.0.1:9999/changePrice,0,0,3129
1714026995570,2615,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8200,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8554,8554,http://127.0.0.1:9999/changePrice,0,0,2615
1714026995875,3118,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7171,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8505,8505,http://127.0.0.1:9999/changePrice,0,0,3118
1714026995916,3076,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8404,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8504,8504,http://127.0.0.1:9999/changePrice,0,0,3076
1714026995878,3115,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9715,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8503,8503,http://127.0.0.1:9999/changePrice,0,0,3115
1714026995914,2270,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9892,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8503,8503,http://127.0.0.1:9999/changePrice,0,0,2270
1714026995569,3425,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7988,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8501,8501,http://127.0.0.1:9999/changePrice,0,0,3425
1714026995816,3178,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6752,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8501,8501,http://127.0.0.1:9999/changePrice,0,0,3178
1714026995577,3417,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7782,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8501,8501,http://127.0.0.1:9999/changePrice,0,0,3417
1714026995860,3134,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6766,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8498,8498,http://127.0.0.1:9999/changePrice,0,0,3134
1714026995788,3207,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7365,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8497,8497,http://127.0.0.1:9999/changePrice,0,0,3207
1714026995857,3138,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6226,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8496,8496,http://127.0.0.1:9999/changePrice,0,0,3138
1714026995866,3128,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9940,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8496,8496,http://127.0.0.1:9999/changePrice,0,0,3128
1714026995874,3121,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9760,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8494,8494,http://127.0.0.1:9999/changePrice,0,0,3121
1714026995576,3420,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7885,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8494,8494,http://127.0.0.1:9999/changePrice,0,0,3420
1714026995864,3131,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8438,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8494,8494,http://127.0.0.1:9999/changePrice,0,0,3131
1714026995852,3143,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6527,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8493,8493,http://127.0.0.1:9999/changePrice,0,0,3143
1714026995783,3213,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8079,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8491,8491,http://127.0.0.1:9999/changePrice,0,0,3213
1714026995798,3198,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7702,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8490,8490,http://127.0.0.1:9999/changePrice,0,0,3198
1714026995809,3188,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7906,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8489,8489,http://127.0.0.1:9999/changePrice,0,0,3188
1714026995877,3119,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9628,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8487,8487,http://127.0.0.1:9999/changePrice,0,0,3119
1714026995874,3122,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9811,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8486,8486,http://127.0.0.1:9999/changePrice,0,0,3122
1714026995794,3203,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7508,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8485,8485,http://127.0.0.1:9999/changePrice,0,0,3203
1714026995870,3126,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9795,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8485,8485,http://127.0.0.1:9999/changePrice,0,0,3126
1714026995795,3203,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6016,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8483,8483,http://127.0.0.1:9999/changePrice,0,0,3203
1714026995815,3184,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6728,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8482,8482,http://127.0.0.1:9999/changePrice,0,0,3182
1714026995813,3186,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6699,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8481,8481,http://127.0.0.1:9999/changePrice,0,0,3186
1714026995782,3217,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7364,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8481,8481,http://127.0.0.1:9999/changePrice,0,0,3217
1714026995891,3109,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-9698,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8479,8479,http://127.0.0.1:9999/changePrice,0,0,3109
1714026995818,3183,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6900,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8478,8478,http://127.0.0.1:9999/changePrice,0,0,3183
1714026995787,3215,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7354,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8477,8477,http://127.0.0.1:9999/changePrice,0,0,3215
1714026995839,3163,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6979,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8477,8477,http://127.0.0.1:9999/changePrice,0,0,3163
1714026995792,3210,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6724,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8477,8477,http://127.0.0.1:9999/changePrice,0,0,3210
1714026995790,3212,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-7279,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8475,8475,http://127.0.0.1:9999/changePrice,0,0,3212
1714026995811,3190,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6610,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8474,8474,http://127.0.0.1:9999/changePrice,0,0,3190
1714026995849,3153,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6777,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8473,8473,http://127.0.0.1:9999/changePrice,0,0,3152
1714026995843,3159,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-6681,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8473,8473,http://127.0.0.1:9999/changePrice,0,0,3159
1714026995784,3219,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8107,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8472,8472,http://127.0.0.1:9999/changePrice,0,0,3218
1714026995784,3218,HTTP请求,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:9999 [/127.0.0.1] failed: Connection refused: connect,updatePrice 1-8113,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2799,0,8470,8470,http://127.0.0.1:9999/changePrice,0,0,3218
